"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";""
"28";"29";"Martin A";"Steen";"M";"NOR";"KROKKLEIVA";"FE 6";"M Senior";"34:42.0";"6:39.0";"2015-05-24T14:02:47.2250000";"KROKKLEIVA";""
"29";"88";"Tommy";"Folkøy";"M";"NOR";"DRØBAK";"FE 6";"M Senior";"34:44.0";"6:41.0";"2015-05-24T14:32:15.1900000";"DRØBAK";""
"30";"52";"Oscar";"Smith";"M";"NOR";"Kristiansands CK";"FE 6";"M Senior";"34:52.0";"6:49.0";"2015-05-24T14:14:07.8650000";"KRISTIANSAND S";""
"31";"164";"Jonas";"Olsson";"M";"NOR";"Hemsedal IL Sykkel / Mx-Training.Com";"FE 6";"M Senior";"34:57.0";"6:54.0";"2015-05-24T15:10:18.3850000";"HEMSEDAL";""
"32";"41";"Eirik Lind";"Hånes";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"35:10.0";"7:07.0";"2015-05-24T14:08:54.1080000";"OSLO";""
"32";"9";"Aslak";"Mørstad";"M";"NOR";"Bjørndal IF Sykkel / Team Letth";"FE 6";"M Senior";"35:10.0";"7:07.0";"2015-05-24T13:52:48.6570000";"Oslo";""
"32";"27";"Torjus Røn";"Sonerud";"M";"NOR";"Lørenskog CK";"FE 6";"M Senior";"35:10.0";"7:07.0";"2015-05-24T14:02:01.6800000";"FINSTADJORDET";""
"35";"47";"Nikolai";"Sele";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 6";"M Senior";"35:11.0";"7:08.0";"2015-05-24T14:11:42.5620000";"SANDANE";""
"36";"40";"Karsten";"Hjelseth";"M";"NOR";"OSLO";"FE 6";"M Senior";"35:14.0";"7:11.0";"2015-05-24T14:08:09.4650000";"Oslo";""
"37";"46";"Anton";"Odbro";"M";"SWE";"Göteborgs Stigcyklister";"FE 6";"M Senior";"35:29.0";"7:26.0";"2015-05-24T14:11:19.9120000";"Göteborg";""
"38";"33";"Jonas";"Lundin";"M";"SWE";"OSLO";"FE 6";"M Senior";"35:38.0";"7:35.0";"2015-05-24T14:04:51.8090000";"OSLO";""
"39";"56";"Sander";"Solvær";"M";"NOR";"Kristiansands CK";"FE 6";"M Senior";"35:45.0";"7:42.0";"2015-05-24T14:16:18.7120000";"KRISTIANSAND S";""
"40";"155";"Steinar";"Willassen";"M";"NOR";"Hemsedal IL Sykkel";"FE 6";"M Senior";"35:48.0";"7:45.0";"2015-05-24T15:05:42.5170000";"Hemsedal";""
"41";"34";"Tage Rickard";"Sundell";"M";"SWE";"SK Rye sykkel / Team Ibis";"FE 6";"M Senior";"36:06.0";"8:03.0";"2015-05-24T14:05:16.7900000";"LEIKANGER";""
"42";"132";"Manfred";"Kronbrink";"M";"SWE";"GÖTEBORG";"FE 6";"M Senior";"36:09.0";"8:06.0";"2015-05-24T14:54:12.5820000";"Göteborg";""
"43";"49";"Anders Brun";"HENNUM";"M";"NOR";"NTG Lillehammer";"FE 6";"M Senior";"36:11.0";"8:08.0";"2015-05-24T14:12:47.3680000";"Lillehammer";""
"44";"81";"Thomas";"Svendsen";"M";"NOR";"OSLO";"FE 6";"M Senior";"36:14.0";"8:11.0";"2015-05-24T14:28:45.3310000";"OSLO";""
"45";"133";"George";"Jones";"M";"GBR";"Skullerud Sportsklubb";"FE 6";"M Senior";"36:15.0";"8:12.0";"2015-05-24T14:54:50.5590000";"Oslo";""
"46";"30";"Olav";"Aga";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"36:17.0";"8:14.0";"2015-05-24T14:03:11.9290000";"BERGEN";""
"47";"16";"Frank Jonny";"Brenno";"M";"NOR";"Andebarkji TSK";"FE 6";"M Senior";"36:19.0";"8:16.0";"2015-05-24T13:56:22.0660000";"NESBYEN";""
"48";"25";"Even";"Braaten";"M";"NOR";"IK Hero / Team Nullstress";"FE 6";"M Senior";"36:25.0";"8:22.0";"2015-05-24T14:01:00.4110000";"Oslo";""
"49";"125";"Johannes";"LUND";"M";"NOR";"Sogn CK";"FE 6";"M Senior";"36:32.0";"8:29.0";"2015-05-24T14:50:47.9470000";"Kaupanger";""
"49";"68";"Sigurd Salberg";"PEDERSEN";"M";"NOR";"TVK";"FE 6";"M Senior";"36:32.0";"8:29.0";"2015-05-24T14:22:13.8920000";"Lillehammer";""
"51";"28";"Petter";"Strøm";"M";"NOR";"Sogn CK / Sti5";"FE 6";"M Senior";"36:36.0";"8:33.0";"2015-05-24T14:02:19.1630000";"Sogndal";""
"52";"150";"Gaute Birkeland";"Kjellsen";"M";"NOR";"IF Frøy";"FE 6";"M Senior";"36:45.0";"8:42.0";"2015-05-24T15:03:16.3670000";"Oslo";""
"53";"38";"Stian";"Rånes";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"36:46.0";"8:43.0";"2015-05-24T14:07:19.3720000";"Drammen";""
"54";"42";"Simen";"Thorvaldsen";"M";"NOR";"IK Hero / Merida";"FE 6";"M Senior";"37:11.0";"9:08.0";"2015-05-24T14:09:24.8230000";"OSLO";""
"55";"115";"Kenneth";"Bjørseth";"M";"NOR";"Molde CK";"FE 6";"M Senior";"37:12.0";"9:09.0";"2015-05-24T14:45:56.1430000";"Molde";""
"56";"59";"Lars";"Stensløkken";"M";"NOR";"Lillehammer CK";"FE 6";"M Senior";"37:21.0";"9:18.0";"2015-05-24T14:18:06.1840000";"LILLEHAMMER";""
"57";"73";"Thomas";"Borthen";"M";"NOR";"Romeriksåsen SK";"FE 6";"M Senior";"37:25.0";"9:22.0";"2015-05-24T14:25:00.5850000";"Skedsmokorset";""
"58";"44";"Kristian";"Ertnes";"M";"NOR";"SOGNDAL";"FE 6";"M Senior";"37:33.0";"9:30.0";"2015-05-24T14:10:29.3080000";"Sogndal";""
"58";"109";"Jørgen";"Tollefsrud";"M";"NOR";"Hasle-Løren IL / Team Letth";"FE 6";"M Senior";"37:33.0";"9:30.0";"2015-05-24T14:43:22.0470000";"Oslo";""
"60";"183";"Bjørnar";"Tomassen";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"37:35.0";"9:32.0";"2015-05-24T15:19:54.8740000";"NESTTUN";""
"61";"120";"Michal";"Wiecyk";"M";"POL";"TRONDHEIM";"FE 6";"M Senior";"37:36.0";"9:33.0";"2015-05-24T14:48:20.2230000";"TRONDHEIM";""
"62";"67";"Jørgen";"Heir";"M";"NOR";"KONGSBERG";"FE 6";"M Senior";"37:47.0";"9:44.0";"2015-05-24T14:21:44.8000000";"Kongsberg";""
"63";"55";"Mads";"Pedersen";"M";"NOR";"Kristiansands CK";"FE 6";"M Senior";"38:06.0";"10:03.0";"2015-05-24T14:16:05.1890000";"KRISTIANSAND";""
"64";"128";"Kristoffer";"Schie";"M";"NOR";"Nesodden SK";"FE 6";"M Senior";"38:22.0";"10:19.0";"2015-05-24T14:52:18.4760000";"NESODDTANGEN";""
"65";"57";"Truls Kristian";"Syvertsen";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"38:31.0";"10:28.0";"2015-05-24T14:16:56.9440000";"Steinberg";""
"66";"162";"Martin Norgård";"Vermundsberget";"M";"NOR";"Birk Sport";"FE 6";"M Senior";"38:37.0";"10:34.0";"2015-05-24T15:09:30.4990000";"OSLO";""
"67";"77";"Aleksander";"Ødegård";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"38:39.0";"10:36.0";"2015-05-24T14:27:12.7320000";"KONGSBERG";""
"68";"191";"Simen";"Smestad";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"38:47.0";"10:44.0";"2015-05-24T15:23:31.3260000";"Oslo";""
"69";"76";"Øyvind";"Horgen";"M";"NOR";"Sande SpKl Sykkel";"FE 6";"M Senior";"39:02.0";"10:59.0";"2015-05-24T14:26:28.5420000";"SANDE I VESTFOLD";""
"70";"106";"Christopher";"Condrup";"M";"NOR";"OSLO";"FE 6";"M Senior";"39:03.0";"11:00.0";"2015-05-24T14:41:51.9220000";"Oslo";""
"70";"119";"Magnus";"Grönberg";"M";"NOR";"Hemsedal IL Sykkel";"FE 6";"M Senior";"39:03.0";"11:00.0";"2015-05-24T14:47:50.2130000";"Hemsedal";""
"72";"145";"Lukasz";"Szewczyk";"M";"POL";"Tasta & omegn sykkelklubb / Baker Hughes";"FE 6";"M Senior";"39:04.0";"11:01.0";"2015-05-24T15:01:27.1490000";"SOLA";""
"73";"36";"Petter";"Saleen";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"39:22.0";"11:19.0";"2015-05-24T14:06:46.5410000";"";""
"74";"158";"Trygve August";"Nyborg";"M";"NOR";"OSLO";"FE 6";"M Senior";"39:25.0";"11:22.0";"2015-05-24T15:07:28.0660000";"Oslo";""
"75";"113";"Rune";"Tangen";"M";"NOR";"Romeriksåsen SK";"FE 6";"M Senior";"39:37.0";"11:34.0";"2015-05-24T14:45:07.7930000";"Gjerdrum";""
"76";"60";"Andreas Kielland";"Hauge";"M";"NOR";"Solum TSK";"FE 6";"M Senior";"39:39.0";"11:36.0";"2015-05-24T14:18:40.7570000";"PORSGRUNN";""
"77";"74";"Geir Vidar";"Bjørndalen";"M";"NOR";"Romeriksåsen SK";"FE 6";"M Senior";"39:40.0";"11:37.0";"2015-05-24T14:25:59.1900000";"Gjerdrum";""
"77";"100";"Geir";"Nummedal";"M";"NOR";"Voss MTB Klubb";"FE 6";"M Senior";"39:40.0";"11:37.0";"2015-05-24T14:39:02.5940000";"OSLO";""
"79";"69";"Peder";"Gaasø";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"39:46.0";"11:43.0";"2015-05-24T14:23:11.4070000";"OSLO";""
"80";"79";"Jostein";"Børresen";"M";"NOR";"Drammen CK / Nedre Buskerud Nerroverlag";"FE 6";"M Senior";"39:48.0";"11:45.0";"2015-05-24T14:28:05.9780000";"SOLBERGELVA";""
"81";"50";"Peter";"Lomsdalen";"M";"NOR";"Hadeland CK";"FE 6";"M Senior";"39:56.0";"11:53.0";"2015-05-24T14:13:47.7840000";"ENGER";""
"82";"141";"Andreas";"Grytnes";"M";"NOR";"OSLO";"FE 6";"M Senior";"40:00.0";"11:57.0";"2015-05-24T14:58:52.5750000";"OSLO";""
"83";"72";"Leiv";"Tvenning";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"40:07.0";"12:04.0";"2015-05-24T14:24:48.8360000";"BERGEN";""
"84";"193";"Martin";"Høydahl";"M";"NOR";"Sandnessjøen OCK";"FE 6";"M Senior";"40:09.0";"12:06.0";"2015-05-24T15:25:07.0320000";"Bergen";""
"85";"102";"Håvard";"Arnstad";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"40:19.0";"12:16.0";"2015-05-24T14:39:38.4740000";"Oslo";""
"85";"114";"Magnus Kalstad";"Forseth";"M";"NOR";"LILLEHAMMER";"FE 6";"M Senior";"40:19.0";"12:16.0";"2015-05-24T14:45:36.8360000";"LILLEHAMMER";""
"87";"103";"Per Anders Myre";"Ulsaker";"M";"NOR";"BERGEN";"FE 6";"M Senior";"40:57.0";"12:54.0";"2015-05-24T14:40:07.4970000";"BERGEN";""
"88";"61";"Roy";"Ripe";"M";"NOR";"SK Rye sykkel / Team Ibis";"FE 6";"M Senior";"41:02.0";"12:59.0";"2015-05-24T14:19:25.1040000";"Fagerstrand";""
"89";"117";"Joakim";"Karlsson";"M";"NOR";"OSLO";"FE 6";"M Senior";"41:06.0";"13:03.0";"2015-05-24T14:47:30.6420000";"OSLO";""
"90";"62";"Jørgen Dølvik";"Husbyn";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 6";"M Senior";"41:11.0";"13:08.0";"2015-05-24T14:19:59.8870000";"Sandane";""
"91";"71";"Frank";"Seidel";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"41:12.0";"13:09.0";"2015-05-24T14:24:27.8970000";"Hvam";""
"92";"140";"Andreas";"Vollheim";"M";"NOR";"Bogafjell Sykleklubb";"FE 6";"M Senior";"42:07.0";"14:04.0";"2015-05-24T14:58:47.7550000";"HAFRSFJORD";""
"93";"153";"Tom";"Ruud";"M";"NOR";"Lillehammer CK / Birk Sport AS";"FE 6";"M Senior";"42:21.0";"14:18.0";"2015-05-24T15:05:15.3430000";"Lillehammer";""
"94";"14";"Michael Overbeck";"Cook";"M";"NOR";"IK Hero";"FE 6";"M Senior";"42:27.0";"14:24.0";"2015-05-24T13:55:13.6080000";"Eidsvoll";""
"95";"87";"Sindre";"Rasmussen";"M";"NOR";"Gresvik IF";"FE 6";"M Senior";"42:52.0";"14:49.0";"2015-05-24T14:32:51.2920000";"Fredrikstad";""
"96";"177";"Daniel";"Holt";"M";"NOR";"OSLO";"FE 6";"M Senior";"43:05.0";"15:02.0";"2015-05-24T15:17:03.3620000";"OSLO";""
"97";"148";"Morten";"Ligård";"M";"NOR";"Kongsberg IF Sykkel";"FE 6";"M Senior";"43:21.0";"15:18.0";"2015-05-24T15:02:41.2390000";"Kongsberg";""
"98";"166";"Ole";"Moksnes";"M";"NOR";"OSLO";"FE 6";"M Senior";"43:22.0";"15:19.0";"2015-05-24T15:11:53.3700000";"OSLO";""
"99";"18";"Bjørn";"Ballangrud";"M";"NOR";"Lillehammer CK / NTG Lillehammer";"FE 6";"M Senior";"43:52.0";"15:49.0";"2015-05-24T13:57:01.0510000";"Lillehammer";""
"100";"175";"Sevat";"Molven";"M";"NOR";"HOKKSUND";"FE 6";"M Senior";"43:57.0";"15:54.0";"2015-05-24T15:16:33.5600000";"HOKKSUND";""
"101";"196";"Andreas";"Hegrum";"M";"NOR";"HORTEN";"FE 6";"M Senior";"44:06.0";"16:03.0";"2015-05-24T15:29:06.8730000";"Horten";""
"102";"121";"Espen";"Karlsen";"M";"NOR";"Procon";"FE 6";"M Senior";"44:09.0";"16:06.0";"2015-05-24T14:49:15.8300000";"Stavanger";""
"103";"93";"Morten";"Westberg";"M";"NOR";"OSLO";"FE 6";"M Senior";"44:19.0";"16:16.0";"2015-05-24T14:36:23.4390000";"OSLO";""
"104";"127";"Audun";"FOYN";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"44:26.0";"16:23.0";"2015-05-24T14:52:03.1190000";"OSLO";""
"105";"192";"Jeff";"Webb";"M";"NOR";"IL Stjørdals-Blink";"FE 6";"M Senior";"44:30.0";"16:27.0";"2015-05-24T15:26:32.1540000";"Stjørdal";""
"106";"170";"Ådne";"Skjelstad";"M";"NOR";"OSLO";"FE 6";"M Senior";"44:35.0";"16:32.0";"2015-05-24T15:13:50.5570000";"oslo";""
"107";"142";"Runar";"Sagerud";"M";"NOR";"Kolbotn SK";"FE 6";"M Senior";"44:47.0";"16:44.0";"2015-05-24T15:00:12.1160000";"Oppegård";""
"108";"160";"Tor Arne";"Holen";"M";"NOR";"TORP";"FE 6";"M Senior";"45:15.0";"17:12.0";"2015-05-24T15:09:12.1540000";"TORP";""
"109";"195";"Nils Mo";"Storaas";"M";"NOR";"BERGEN";"FE 6";"M Senior";"45:26.0";"17:23.0";"2015-05-24T15:26:25.7040000";"Bergen";""
"110";"20";"Morten";"Mølsted";"M";"NOR";"Oslostudentenes IK / Trail Cartel";"FE 6";"M Senior";"45:40.0";"17:37.0";"2015-05-24T13:57:50.2570000";"Oslo";""
"111";"123";"Lars-Petter";"Holm";"M";"NOR";"Eiker-Kvikk sykkel";"FE 6";"M Senior";"45:51.0";"17:48.0";"2015-05-24T14:50:45.2770000";"HOKKSUND";""
"112";"107";"Jamieson";"Pothecary";"M";"NOR";"OSLO";"FE 6";"M Senior";"45:58.0";"17:55.0";"2015-05-24T14:42:37.9850000";"Oslo";""
"113";"91";"Ola";"Engene";"M";"NOR";"Foreningen Frikransen";"FE 6";"M Senior";"46:14.0";"18:11.0";"2015-05-24T14:34:34.9120000";"VESTFOSSEN";""
"114";"149";"Martin";"Pedersen";"M";"NOR";"Skeid / Letth";"FE 6";"M Senior";"46:17.0";"18:14.0";"2015-05-24T15:04:04.3950000";"OSLO";""
"115";"189";"Sigurd";"Mellemsæter";"M";"NOR";"Oppdal SK";"FE 6";"M Senior";"46:19.0";"18:16.0";"2015-05-24T15:22:38.6120000";"Lillehammer";""
"116";"188";"Kristoffer";"Berdal";"M";"NOR";"IK Hero";"FE 6";"M Senior";"47:14.0";"19:11.0";"2015-05-24T15:22:50.9950000";"Oslo";""
"117";"43";"Arild";"Gravdal";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"47:27.0";"19:24.0";"2015-05-24T14:10:08.8550000";"Øvre Ervik";""
"118";"176";"Gavin";"Steder";"M";"NOR";"SKJETTEN";"FE 6";"M Senior";"48:01.0";"19:58.0";"2015-05-24T15:17:00.7040000";"SKJETTEN";""
"119";"190";"Stig Carlson";"Strandhagen";"M";"NOR";"BORGEN";"FE 6";"M Senior";"48:31.0";"20:28.0";"2015-05-24T15:24:17.2210000";"BORGEN";""
"120";"129";"Marius";"Rønningen";"M";"NOR";"Brødrene Dahl AS";"FE 6";"M Senior";"48:36.0";"20:33.0";"2015-05-24T14:54:18.0090000";"SIGGERUD";""
"121";"179";"Daniel";"Richardson";"M";"NOR";"HAFRSFJORD";"FE 6";"M Senior";"48:40.0";"20:37.0";"2015-05-24T15:18:38.7210000";"HAFRSFJORD";""
"122";"161";"Lars Kristian";"Günther";"M";"NOR";"Skjeberg CK";"FE 6";"M Senior";"48:45.0";"20:42.0";"2015-05-24T15:09:31.7480000";"DEGERNES";""
"123";"185";"Edgars";"Abols";"M";"LAT";"Sandnes Sykleklubb";"FE 6";"M Senior";"49:07.0";"21:04.0";"2015-05-24T15:20:35.6090000";"Taurene";""
"124";"186";"Edgars";"C?rulis";"M";"LAT";"";"FE 6";"M Senior";"50:28.0";"22:25.0";"2015-05-24T15:21:20.2720000";"";""
"125";"194";"Kristoffer Sagen";"Refsnes";"M";"NOR";"Kristiansands CK";"FE 6";"M Senior";"50:57.0";"22:54.0";"2015-05-24T15:27:24.2820000";"KRISTIANSAND";""
"126";"143";"Åsmund";"Isaksen";"M";"NOR";"LANGESUND";"FE 6";"M Senior";"51:02.0";"22:59.0";"2015-05-24T15:01:35.5540000";"Langesund";""
"127";"108";"Anders";"Samnøy";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"51:51.0";"23:48.0";"2015-05-24T14:42:41.4500000";"Oslo";""
"128";"171";"Magne";"Ilsaas";"M";"NOR";"OSLO";"FE 6";"M Senior";"53:02.0";"24:59.0";"2015-05-24T15:16:00.3130000";"OSLO";""
"129";"112";"Christoffer";"Schack";"M";"NOR";"FMC Technologies";"FE 6";"M Senior";"53:39.0";"25:36.0";"2015-05-24T14:44:50.9700000";"KONGSBERG";""
"130";"187";"Anders";"Rustberggard";"M";"NOR";"FORNEBU";"FE 6";"M Senior";"54:12.0";"26:09.0";"2015-05-24T15:23:07.3370000";"Fornebu";""
"131";"118";"Kjetil";"Haugersveen";"M";"NOR";"Eidanger IL / Luftetur";"FE 6";"M Senior";"56:21.0";"28:18.0";"2015-05-24T14:49:10.2980000";"Porsgrunn";""
"132";"53";"Alf Petter";"Syvertsen";"M";"NOR";"OSLO";"FE 6";"M Senior";"57:04.0";"29:01.0";"2015-05-24T14:15:17.9390000";"OSLO";""
"133";"151";"Iver";"Skustad";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"59:30.0";"31:27.0";"2015-05-24T15:03:53.3190000";"Drammen";""
"134";"135";"Rufus";"Preiss";"M";"GBR";"Kragerø SK";"FE 6";"M Senior";"59:44.0";"31:41.0";"2015-05-24T14:56:59.0630000";"Stabbestad";""
"135";"48";"Holm";"Grimsrud";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"1:07:44.0";"39:41.0";"2015-05-24T14:12:39.3420000";"OSLO";""
"136";"180";"Sondre";"Aannestad";"M";"NOR";"SELLEBAKK";"FE 6";"M Senior";"0:00.0";"";"";"SELLEBAKK";""
"136";"110";"Even";"Ingjær";"M";"NOR";"OSLO";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"136";"197";"Johan- Jørgen";"Lindgaard-Strømberg";"M";"NOR";"Bærum OCK / Team Oslo Sportslager";"FE 6";"M Senior";"23:59.0";"";"";"Strømmen";""
"139";"80";"Fredrik";"Arnesen";"M";"NOR";"MOSS";"FE 6";"M Senior";"0:00.0";"";"";"Moss";""
"139";"178";"Björn";"Asplund";"M";"NOR";"OSLO";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"169";"Christoffer E";"Bakke";"M";"NOR";"Soon CK";"FE 6";"M Senior";"0:00.0";"";"";"HØLEN";""
"139";"99";"Stian";"Bergeland";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"165";"Philip Johannessen";"Bjørkesett";"M";"NOR";"IK Hero";"FE 6";"M Senior";"0:00.0";"";"";"Fornebu";""
"139";"124";"Trond";"Brudeseth";"M";"NOR";"Axess";"FE 6";"M Senior";"0:00.0";"";"";"MOLDE";""
"139";"84";"Vidar";"Folden";"M";"NOR";"OSLO";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"65";"Thomas";"Gajda Asbjørnhus";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"0:00.0";"";"";"DRAMMEN";""
"139";"139";"Odd Magnus";"Guldal";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"137";"Rune";"Gundersen";"M";"NOR";"Bærum OCK";"FE 6";"M Senior";"0:00.0";"";"";"VOGNILL";""
"139";"156";"Even";"Hægland";"M";"NOR";"CK Henie";"FE 6";"M Senior";"0:00.0";"";"";"Os";""
"139";"64";"Niklas";"Halvorsen";"M";"NOR";"KRISTIANSAND S";"FE 6";"M Senior";"0:00.0";"";"";"Kristiansand S";""
"139";"86";"Sindre";"Hansen";"M";"NOR";"BERGEN";"FE 6";"M Senior";"0:00.0";"";"";"BERGEN";""
"139";"167";"Klaus Jørgen";"Kjærnet";"M";"NOR";"Hurtigruta Carglass AS";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"32";"Thomas";"Klingenberg";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"116";"Johannes Dvorak";"Lagos";"M";"NOR";"Bjørndal IF Sykkel / Probike/ Ibis Cycles";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"66";"Sven";"Leininger";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"0:00.0";"";"";"BERGEN";""
"139";"147";"Jon";"Lindgren";"M";"SWE";"Göteborgs Stigcyklister";"FE 6";"M Senior";"0:00.0";"";"";"Göteborg";""
"139";"173";"Terje";"Løvstad";"M";"NOR";"Romeriksåsen SK / Outdoorsport-Qloom";"FE 6";"M Senior";"0:00.0";"";"";"Gjerdrum";""
"139";"75";"John";"Magee";"M";"NOR";"Statoil";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"37";"Pål";"Neverdal";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"168";"Kim";"Norgård";"M";"NOR";"IK Hero / Birk Sport";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"157";"Aleksander";"Østerhus";"M";"NOR";"Kristiansands CK";"FE 6";"M Senior";"0:00.0";"";"";"Kristiansand";""
"139";"92";"Henrik";"Sagen";"M";"NOR";"BERGEN";"FE 6";"M Senior";"0:00.0";"";"";"bergen";""
"139";"70";"Simen";"Scharning";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"13";"Hermann";"Solvær";"M";"NOR";"Kristiansands CK / Cube Action Team";"FE 6";"M Senior";"0:00.0";"";"";"KRISTIANSAND S";""
"139";"23";"Test";"Test";"M";"NOR";"GJØVIK";"FE 6";"M Senior";"0:00.0";"";"";"Gjøvik";""
"139";"82";"Robert";"Torp";"M";"NOR";"Gresvik IF";"FE 6";"M Senior";"0:00.0";"";"";"Fredrikstad";""
"139";"63";"Helge Stjern";"Tvedt";"M";"NOR";"LAKSEVÅG";"FE 6";"M Senior";"0:00.0";"";"";"LAKSEVÅG";""
"139";"200";"Torstein";"Waldal";"M";"NOR";"HOMMELVIK";"FE 6";"M Senior";"0:00.0";"";"";"HOMMELVIK";""
"139";"51";"Yngve";"Ydersbond";"M";"NOR";"OSLO";"FE 6";"M Senior";"0:00.0";"";"";"OSLO";""
